sample_id,question,correct_answer,possible_answers,model_answer,is_correct,type,layer,sae_release,sae_path,sae_feature_id,sae_feature_value,feature_rank,nonzero_feature_count,feature_norm
187,Who was the producer of Precious?,Lee Daniels,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",Lee Daniels,True,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,7.780155181884766,73,135,133.19869995117188
188,Who was the composer of The Carter?,Lil Wayne,"[""Lil Wayne"", ""Dwayne Carter"", ""Dwayne Michael Carter Jr."", ""Tunechi"", ""Weezy F. Baby"", ""The President"", ""Baby D""]",John Carter,True,composer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,7.21946907043457,99,152,131.98941040039062
189,Who was the director of Unknown?,Jaume Collet-Serra,"[""Jaume Collet-Serra""]",Jaume Collet-Serra,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,7.554659843444824,68,133,132.75357055664062
190,Who was the producer of Police?,Catherine Breillat,"[""Catherine Breillat""]",George Lucas,False,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,7.365931510925293,82,128,130.3729705810547
195,In what country is Iksan?,South Korea,"[""South Korea"", ""Republic of Korea"", ""ROK"", ""kr"", ""Rep. Korea"", ""S. Korea"", ""Korea Republic"", ""KOR""]",South Korea,True,country,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,8.689815521240234,62,168,147.92149353027344
196,Who was the director of Wink of an Eye?,Jud Taylor,"[""Jud Taylor"", ""Judson Taylor""]",John Huston,False,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,8.59548568725586,43,133,134.8942413330078
199,Who was the screenwriter for Office Space?,Mike Judge,"[""Mike Judge"", ""Judgemental Films"", ""Michael Judge"", ""Michael Craig Judge"", ""Michael C. Judge""]",Mike Judge,True,screenwriter,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,6.762104034423828,91,114,122.07691955566406
200,Who was the producer of Particle Fever?,Mark Levinson,"[""Mark Levinson""]",Peter Jackson,False,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,8.185847282409668,55,128,134.01483154296875
209,Who is the author of Empire and Communications?,Harold Innis,"[""Harold Innis"", ""Harold Adams Innis""]",John Kenneth Galbraith,False,author,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,9.25221824645996,45,164,142.76121520996094
210,In what country is Khabb wa ash Sha'af District?,Yemen,"[""Yemen"", ""Republic of Yemen"", ""ye"", ""Rep. Yemen"", ""YEM""]",Yemen,True,country,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,7.745059967041016,97,171,147.54052734375
212,Who was the director of The Interview?,Seth Rogen,"[""Seth Rogen"", ""Seth Aaron Rogen"", ""Evan Goldberg""]",Seth Rogen,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,7.490408897399902,71,126,130.21133422851562
214,Who is the author of Last Days?,Adam Nevill,"[""Adam Nevill"", ""Nevill, Adam L. G.""]",John Wyndham,False,author,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,8.29290771484375,62,146,137.40997314453125
216,Who was the screenwriter for Great Expectations?,David Nicholls,"[""David Nicholls"", ""David Alan Nicholls""]",Charles Dickens,False,screenwriter,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,7.3020219802856445,74,115,127.0504913330078
217,Who was the composer of Time?,Rahul Raj,"[""Rahul Raj""]",John Williams,False,composer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,4820,7.613929748535156,82,156,134.1461181640625
2,Who was the composer of California Gurls?,Bonnie McKee,"[""Bonnie McKee"", ""Bonnie Leigh McKee"", ""Max Martin"", ""Karl Martin Sandberg"", ""Martin White"", ""Katy Perry"", ""Katheryn Elizabeth Hudson Perry"", ""Katheryn Elizabeth Hudson"", ""Katheryn Hudson"", ""Katy Hudson"", ""Katheryn Perry"", ""Snoop Dogg"", ""Snoop Doggy Dogg"", ""Bigg Snoop Dogg"", ""Snoop Lion"", ""Calvin Broadus"", ""Snoopzilla"", ""Cordozar Calvin Broadus"", ""Snoop D.O. Double G"", ""Snoop Rock"", ""Calvin Cordozar Broadus Jr."", ""Calvin Broadus Jr."", ""Cordozar Calvin Broadus Jr."", ""Keresztes Ildikó"", ""Calvin Corde Broadus"", ""Snoop-A-Loop"", ""Benny Blanco"", ""Benjamin Joseph Levin"", ""00503442298 IPI""]",Pharrell Williams,False,composer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.953952789306641,73,155,136.0623016357422
3,What is the capital of United Kingdom?,London,"[""London"", ""London, UK"", ""London, United Kingdom"", ""London, England"", ""Modern Babylon""]",London,True,capital,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.002436637878418,87,184,151.05770874023438
7,What is Paris the capital of?,France,"[""France"", ""fr"", ""République française"", ""La France"", ""Republic of France"", ""French Republic"", ""FRA"", ""the Hexagon""]",France,True,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,10.16498851776123,40,181,150.76992797851562
13,Who was the screenwriter for The Apartment?,Billy Wilder,"[""Billy Wilder"", ""Samuel Wilder""]",Billy Wilder,True,screenwriter,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,6.600920677185059,88,108,124.1842269897461
14,Who is the author of Bel Canto?,Ann Patchett,"[""Ann Patchett""]",Ann Patchett,True,author,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.614876747131348,80,148,138.91004943847656
23,Who was the director of Cotton Comes to Harlem?,Ossie Davis,"[""Ossie Davis"", ""Raiford Chatman Davis""]",Ossie Davis,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,6.958761215209961,95,130,132.55821228027344
25,What is Vienna the capital of?,Holy Roman Empire,"[""Holy Roman Empire"", ""Holy Roman Empire of the German Nation"", ""First Reich"", ""Reich"", ""Austrian Empire"", ""Austria"", ""Habsburg Monarchy"", ""Habsburg Empire"", ""Austria-Hungary"", ""Austro-Hungarian Empire"", ""Dual Monarchy"", ""Österreich"", ""Republic of Austria"", ""Republik Österreich"", ""AT"", ""AUT"", ""Lower Austria"", ""Niederösterreich""]",Austria,True,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,9.476337432861328,47,177,149.61231994628906
28,Who was the producer of Saw II?,Gregg Hoffman,"[""Gregg Hoffman"", ""Oren Koules"", ""Mark Burg"", ""Leigh Whannell""]",Oren Koules,True,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.491753101348877,66,114,125.44121551513672
35,In what city was Jurgis Karnavičius born?,Vilnius,"[""Vilnius"", ""Vilna"", ""Wilno"", ""Vilne"", ""Wilna"", ""Viļņa"", ""Vilnia"", ""Vilno"", ""Vilnyus""]",Vilnius,True,place of birth,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.254015922546387,77,175,147.7596435546875
36,Who was the composer of Fame?,Michael Gore,"[""Michael Gore""]",Michael Gore,True,composer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.768386840820312,76,155,135.48487854003906
40,Who was the composer of Halloween?,John Carpenter,"[""John Carpenter"", ""John Howard Carpenter""]",John Carpenter,True,composer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.411462783813477,75,137,130.8956298828125
45,What is Hamilton the capital of?,Shire of Southern Grampians,"[""Shire of Southern Grampians"", ""Southern Grampians"", ""Southern Grampians Shire""]",New York,False,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,9.032841682434082,58,200,155.82379150390625
48,In what country is Australian Labor Party?,Australia,"[""Australia"", ""Commonwealth of Australia"", ""AU"", ""AUS"", ""British Colony of Australia"", ""Straya"", ""Aussieland""]",Australia,True,country,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.512388706207275,86,169,141.81765747070312
52,Who was the director of In the Cut?,Jane Campion,"[""Jane Campion"", ""Elizabeth Jane Campion"", ""Dame Jane Campion"", ""Dame Elizabeth Jane Campion""]",Jane Campion,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.19070053100586,47,124,130.50059509277344
53,What is the capital of Connecticut?,Hartford,"[""Hartford"", ""Hartford, Connecticut""]",Hartford,True,capital,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.649055480957031,68,182,150.05661010742188
55,Who was the director of Nashville?,Robert Altman,"[""Robert Altman""]",Robert Altman,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.036107540130615,94,138,134.25762939453125
57,Who is the author of Persuasion?,Jane Austen,"[""Jane Austen""]",Jane Austen,True,author,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.137446880340576,100,146,138.51248168945312
58,What is City of Brussels the capital of?,Flanders,"[""Flanders"", ""Flemish Region"", ""Vlaanderen"", ""Vlaams Gewest"", ""Brussels Capital Region"", ""Brussels Region"", ""Brussels"", ""BE-BRU"", ""Bruxelles-Capitale"", ""BXL"", ""20e"", ""04000"", ""BHG"", ""Brussel"", ""Brussels Gewest"", ""Bruxelles"", ""Brussel-Hoofdstad"", ""Région Bruxellois"", ""Belgium"", ""Kingdom of Belgium"", ""BEL"", ""be"", ""European Union"", ""EU"", ""Europe"", ""Union"", ""French Community of Belgium"", ""Fédération Wallonie-Bruxelles"", ""Wallonia-Brussels Federation"", ""Communauté française"", ""Franse Gemeenschap"", ""Federation Wallonie-Bruxelles"", ""Federation Wallonia-Brussels"", ""Flemish Community"", ""Vlaamse Gemeenschap""]",Belgium,True,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.510993003845215,69,191,153.2685089111328
59,Who is the author of The Wild Duck?,Henrik Ibsen,"[""Henrik Ibsen"", ""Henrik Johan Ibsen"", ""Henrich Johan Ibsen"", ""Henrich Ibsen""]",Henrik Ibsen,True,author,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.752176761627197,76,150,140.6697540283203
61,Who was the screenwriter for The Reader?,David Hare,"[""David Hare"", ""Sir David Hare"", ""Bernhard Schlink""]",David Hare,True,screenwriter,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,6.7483344078063965,89,110,126.5329818725586
69,What is the capital of Yukon?,Whitehorse,"[""Whitehorse"", ""Whitehorse, Yukon""]",Whitehorse,True,capital,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.682707786560059,93,172,147.79209899902344
74,Who was the director of Turbo?,David Soren,"[""David Soren""]",David Soren,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.351399898529053,81,138,133.68069458007812
75,Who was the producer of Avatar?,James Cameron,"[""James Cameron"", ""James Francis Cameron"", ""Jim Cameron""]",James Cameron,True,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.770785331726074,67,126,131.72018432617188
78,Who is the father of Indiana Jones?,Henry Jones,"[""Henry Jones"", ""Henry Walton Jones, Sr.""]",Harrison Ford,False,father,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.601708889007568,78,137,129.91578674316406
84,In what country is Wellington?,United States of America,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""the States"", ""'Merica"", ""United States"", ""'Murica""]",New Zealand,False,country,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.956993579864502,81,189,148.9083251953125
87,Who was the director of The Judge?,David Dobkin,"[""David Dobkin"", ""Big Kid Pictures""]",David Dobkin,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.622529029846191,41,123,132.01853942871094
90,What is Adelaide the capital of?,South Australia,"[""South Australia"", ""SA"", ""S. Aust.""]",South Australia,True,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,9.105316162109377,53,185,149.86656188964844
94,Who was the producer of The Terminal?,Steven Spielberg,"[""Steven Spielberg"", ""Steven Allan Spielberg"", ""Spielberg""]",Steven Spielberg,True,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.386856079101562,74,128,133.0553741455078
104,Who was the director of In the Bedroom?,Todd Field,"[""Todd Field"", ""William Todd Field""]",Todd Field,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.25542163848877,48,131,131.43978881835938
107,Who was the director of The Job?,Ken Kwapis,"[""Ken Kwapis"", ""Kenneth William Kwapis""]",John Dahl,False,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.476407527923584,72,120,132.19358825683594
112,Who was the director of Dil?,Indra Kumar,"[""Indra Kumar""]",Rajkumar Hirani,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.721020698547363,75,128,131.55982971191406
115,What is Stockholm the capital of?,Stockholm County,"[""Stockholm County"", ""Stockholms län"", ""Sweden"", ""Kingdom of Sweden"", ""SE"", ""SWE"", ""Stockholm Municipality"", ""City of Stockholm"", ""Stockholms stad"", ""Union between Sweden and Norway"", ""Svensk-norska unionen"", ""Den svensk-norske union"", ""Sweden-Norway""]",Sweden,True,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,9.77313232421875,44,177,148.57664489746094
116,Who was the screenwriter for The Intern?,Nancy Meyers,"[""Nancy Meyers"", ""Nancy Jane Meyers""]",Nancy Meyers,True,screenwriter,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.010135173797607,80,111,126.83000946044922
120,In what country is Volvic?,France,"[""France"", ""fr"", ""République française"", ""La France"", ""Republic of France"", ""French Republic"", ""FRA"", ""the Hexagon""]",France,True,country,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.896928787231445,76,160,140.1365966796875
124,Who is the author of James Bond?,Ian Fleming,"[""Ian Fleming"", ""Ian Lancaster Fleming""]",Ian Fleming,True,author,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.642971515655518,82,143,134.29339599609375
127,What is the capital of Northwest Territories?,Yellowknife,"[""Yellowknife""]",Yellowknife,True,capital,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.600635051727295,93,166,146.09100341796875
133,Who is the author of A Good Year?,Peter Mayle,"[""Peter Mayle""]",Peter Mayle,True,author,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.624266624450684,78,148,137.69696044921875
134,Who was the producer of Housefull 2?,Sajid Nadiadwala,"[""Sajid Nadiadwala""]",Sajid Nadiadwala,True,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.723758697509766,70,139,132.94581604003906
136,Who was the producer of Precious?,Lee Daniels,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",Lee Daniels,True,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.064554214477539,92,135,133.19869995117188
137,In what country is Kansas?,United States of America,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""the States"", ""'Merica"", ""United States"", ""'Murica""]",United States,True,country,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.113297462463379,78,185,149.8966064453125
138,Who was the director of Alien?,Ridley Scott,"[""Ridley Scott"", ""Sir Ridley Scott""]",Ridley Scott,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.67446517944336,41,114,125.9725570678711
143,What is the capital of Bhutan?,Thimphu,"[""Thimphu"", ""Thimpu""]",Thimphu,True,capital,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.562695503234863,100,176,147.85836791992188
144,Who was the producer of Hot Rats?,Frank Zappa,"[""Frank Zappa"", ""Frank Vincent Zappa""]",Frank Zappa,True,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,6.685049057006836,94,116,127.97586822509766
147,Who was the producer of The Descendants?,Alexander Payne,"[""Alexander Payne""]",Alexander Payne,True,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.360865116119385,82,124,132.2118377685547
150,Who was the screenwriter for Election?,Alexander Payne,"[""Alexander Payne""]",Alexander Payne,True,screenwriter,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,6.501062393188477,100,113,123.44720458984376
152,Who was the producer of City of God?,Walter Salles,"[""Walter Salles"", ""Walter Moreira Salles, Jr.""]",Fernando Meirelles,False,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.365127086639404,76,131,131.99758911132812
156,What is Quebec City the capital of?,Quebec,"[""Quebec"", ""Québec"", ""QC"", ""Province of Quebec"", ""Quebec, Canada"", ""Quebec Province""]",Quebec,True,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.9274263381958,55,183,148.22445678710938
157,Who was the producer of Saw II?,Gregg Hoffman,"[""Gregg Hoffman"", ""Oren Koules"", ""Mark Burg"", ""Leigh Whannell""]",Oren Koules,True,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.491753101348877,66,114,125.44121551513672
160,Who was the screenwriter for The Reader?,David Hare,"[""David Hare"", ""Sir David Hare"", ""Bernhard Schlink""]",David Hare,True,screenwriter,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,6.7483344078063965,89,110,126.5329818725586
163,Who was the composer of Norma?,Vincenzo Bellini,"[""Vincenzo Bellini"", ""Bellini"", ""Vincenzo Salvatore Carmelo Francesco Bellini""]",Vincenzo Bellini,True,composer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.280819416046143,89,149,134.82017517089844
166,Who was the composer of Annie?,Charles Strouse,"[""Charles Strouse""]",Charles Strouse,True,composer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.658751964569092,79,148,133.47415161132812
167,Who was the screenwriter for Another Year?,Mike Leigh,"[""Mike Leigh""]",Mike Leigh,True,screenwriter,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,6.205206871032715,98,99,122.84136962890624
170,What is Chester the capital of?,Kingdom of Gwynedd,"[""Kingdom of Gwynedd"", ""Gwynedd""]",Chester is the capital of Cheshire.,False,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.14140796661377,79,196,154.9640350341797
176,In what country is Oxford?,United States of America,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""the States"", ""'Merica"", ""United States"", ""'Murica""]",England,False,country,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.145367622375488,78,187,149.5166015625
177,What is the capital of Norway?,Oslo,"[""Oslo"", ""Christiania"", ""Kristiania"", ""NOOSL"", ""Oslo, Norway""]",Oslo,True,capital,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.556832313537598,66,185,150.4785614013672
178,What is Harare the capital of?,Rhodesia,"[""Rhodesia"", ""Republic of Rhodesia"", ""Southern Rhodesia"", ""Zimbabwe"", ""Republic of Zimbabwe"", ""Zimbabwe Rhodesia"", ""zw"", ""ZIM""]",Zimbabwe,True,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.951817512512207,56,184,148.9263458251953
179,Who is the author of Utopia?,Thomas More,"[""Thomas More"", ""Sir Thomas More"", ""Saint Thomas More"", ""Thomas Morus"", ""Thomas, Saint More"", ""Thomas, Sir More""]",Thomas More,True,author,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.888500213623047,54,153,138.6431121826172
184,What is Boston the capital of?,Bowie County,"[""Bowie County"", ""Bowie County, Texas""]",Massachusetts,False,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,10.623086929321287,35,197,153.86337280273438
187,Who was the producer of Precious?,Lee Daniels,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",Lee Daniels,True,producer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.064554214477539,92,135,133.19869995117188
189,Who was the director of Unknown?,Jaume Collet-Serra,"[""Jaume Collet-Serra""]",Jaume Collet-Serra,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,6.929035186767578,91,133,132.75357055664062
191,What sport does 1973 Alabama Crimson Tide football team play?,American football,"[""American football"", ""gridiron football"", ""football"", ""American rules football""]",Football,True,sport,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.018624305725098,71,159,135.55206298828125
193,What is the capital of New Hampshire?,Concord,"[""Concord"", ""Concord, New Hampshire"", ""Concord N.H.""]",Concord,True,capital,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.511504173278809,71,188,150.62387084960938
198,What is Madrid the capital of?,Spain,"[""Spain"", ""España"", ""Kingdom of Spain"", ""ES"", ""ESP"", ""First Spanish Republic"", ""Community of Madrid"", ""Madrid autonomous community"", ""Madrid province"", ""Comunidad de Madrid"", ""Autonomous Community of Madrid""]",Spain,True,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,10.159340858459473,41,190,151.72589111328125
199,Who was the screenwriter for Office Space?,Mike Judge,"[""Mike Judge"", ""Judgemental Films"", ""Michael Judge"", ""Michael Craig Judge"", ""Michael C. Judge""]",Mike Judge,True,screenwriter,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.087621212005615,80,114,122.07691955566406
205,Who was the composer of Rock You Like a Hurricane?,Rudolf Schenker,"[""Rudolf Schenker""]",Scorpions,False,composer,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.425098896026611,86,142,134.1160430908203
206,In what city was JB Magsaysay born?,San Juan,"[""San Juan""]",Manila,False,place of birth,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.94873571395874,79,167,144.36410522460938
208,What is Lima the capital of?,Viceroyalty of Perú,"[""Viceroyalty of Perú"", ""Viceroyalty of Peru"", ""Peru"", ""pe"", ""Republic of Peru"", ""República del Perú"", ""Republica del Peru""]",Peru,True,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.836091041564941,60,192,151.7754669189453
211,What is Port Elizabeth the capital of?,Sarah Baartman District Municipality,"[""Sarah Baartman District Municipality"", ""Cacadu District"", ""Cacadu Municipality"", ""Cacadu District Municipality"", ""Sarah Baartman Municipality"", ""Sarah Baartman District"", ""Nelson Mandela Bay Metropolitan Municipality"", ""Nelson Mandela Bay"", ""Nelson Mandela Bay Municipality""]",South Africa,False,capital of,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.12778377532959,73,186,149.5907745361328
212,Who was the director of The Interview?,Seth Rogen,"[""Seth Rogen"", ""Seth Aaron Rogen"", ""Evan Goldberg""]",Seth Rogen,True,director,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,7.025886535644531,91,126,130.21133422851562
213,What is the capital of Niger?,Niamey,"[""Niamey""]",Niamey,True,capital,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,8.082470893859863,82,177,150.7725830078125
216,Who was the screenwriter for Great Expectations?,David Nicholls,"[""David Nicholls"", ""David Alan Nicholls""]",Charles Dickens,False,screenwriter,12,google/gemma-scope-2b-pt-res,layer_12/width_16k/average_l0_22/params.npz,2987,6.835132598876953,93,115,127.0504913330078
